,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label
0,100127577578500756600747238918887947924157068191,2,1,1,3.183091418385536e-06,0.0003056979858620296,moisture > 87.99
1,928621589127927934620961952074257259595278295629,98,98,0,0.0,0.0,Class 2
2,1008695164662133922066736660316537427710953069416,2,1,1,1.591545709192768e-05,0.0003056979858620296,pH > 5.46
3,1195054242563020476783971172209845772931465202363,40,40,0,0.0,0.0,Class 4
4,1009935678108774812922520322317363412513239392664,3,1,2,0.007967277820218997,1.6534213537722942,moisture > 82.1
5,478978841060079567412714578692729068041119193452,2,1,1,3.183091418385536e-06,0.0009170939575860888,Tit Acid > 0.34
6,66720490521188455368693219024132734792714896895,3,1,2,0.008027756557168322,1.5933219681238249,Tit Acid <= 0.34
7,1010046219272533096104760473819206042211739377642,2,1,1,3.183091418385536e-06,0.0006113959717240592,pH > 4.16
8,1147257542945440298109815666246017244067397811172,65,65,0,0.0,0.0,Class 0
9,1010765954921083769835515242728462856865164492528,5,2,3,0.00956200662083015,4.267023578910434,Brix <= 12.27
10,297658906941151680714465667105280935546522376372,3,1,2,0.009593837535014006,3.5242909838752103,moisture > 70.75
11,74395099075271920948427425248524259561763509251,2,1,1,1.9098548510313215e-05,0.0003056979858620296,moisture <= 70.75
12,1012117427536195602117069262841250261701294537847,3,1,2,0.0016106442577030811,0.0012227919434481184,moisture > 83.19
13,1230785300360153733677938072203213102690952232747,2,1,1,3.183091418385536e-06,0.0003056979858620296,pH <= 5.07
14,472100551028194121085050670573656480606560629680,2,1,1,3.183091418385536e-06,0.0003056979858620296,pH > 5.07
15,1012727215149894940790962895659570598163314844401,3,1,2,0.0016106442577030811,0.0030569798586202964,pH <= 4.52
16,108373009243295741366769533404488704288210765092,2,1,1,3.183091418385536e-06,0.0009170939575860888,pH > 4.24
17,988013392528626659652324335175339418871169925632,2,1,1,3.183091418385536e-06,0.0006113959717240592,pH <= 4.24
18,101808344089847205341711026940422587424002819247,2,1,1,0.0,0.0006113959717240592,pH > 5.41
19,1023651890920404556613481721436518695026650286074,3,2,1,3.183091418385536e-06,0.002139885901034207,Tit Acid > 0.41
20,1032208343329129818104391639001254550866995358731,2,1,1,6.366182836771072e-06,0.0003056979858620296,Brix <= 10.42
21,171982518954274878349485416184092168691833932185,92,92,0,0.0,0.0,Class 1
22,1034125408886026720768693455143114642292209621397,2,1,1,4.244121891180714e-06,0.0003056979858620296,moisture <= 83.19
23,1036388000295638467941195363813167672284269136557,3,1,2,0.009160937102113574,1.611702989248299,pH > 5.22
24,1098185664989343046012160366509114351270866542056,20,10,10,0.04185006578388933,2.334636149842935,Tit Acid > 0.14
25,905638127712786336374745985074473946082791119647,19,9,10,0.05172438672438674,2.2352543274351535,Tit Acid <= 0.14
26,1036514887168965488969427841042546784303262242115,6,3,3,0.01137318563789152,2.371794827465557,Tit Acid > 0.2
27,1348222192386930823085293057342117903509521856801,5,2,3,0.025287008742891096,2.2817753398815377,Brix > 10.12
28,594622317628574524279625113699187382625387045854,4,2,2,4.138018843901197e-05,0.0012227919434481184,Brix <= 10.12
29,1039644001710311114305057624204376969195728974014,8,3,5,0.009472880061115355,3.510230486623182,Tit Acid <= 0.23
30,177267499210149510724253963525281511412675617616,3,1,2,0.0016010949834479246,2.674955994347629,pH > 4.75
31,484389469237057139332097696486272905589139094295,5,2,3,0.007333842627960275,0.029851408319427192,Brix > 12.27
32,953013916229408958655391420495312068437993458202,2,1,1,0.0,0.0027512818727582667,pH <= 4.75
33,1040952865803721929906599721084890774852026858547,10,4,6,0.0032759315847551143,2.5845868278320383,Pheno > 0.72
34,1168245679253096914676408246803233238004908572028,2,1,1,0.0016488413547237077,2.6858506596909484,moisture <= 89.03
35,280377490082319309235356019026645480419015239982,2,1,1,0.0,0.0009170939575860888,pH <= 5.24
36,511345548392444422312898874708992304597400813363,2,1,1,9.549274255156608e-06,0.0003056979858620296,moisture > 89.03
37,608228183246879578077760169575472540191499544258,2,1,1,6.896698073168661e-06,0.0003056979858620296,pH > 5.24
38,1041607990320541634786254916604009322917316258345,3,1,2,0.0,2.6931279415084317,pH > 4.8
39,14019385422964220106431955229528509600988724262,19,9,10,0.011832187420422713,2.7980279123647254,Tit Acid <= 0.13
