,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
225,342564300672133097018424384500853713478036050531,2,1,1,0.0,0.002682563338301043,b* <= 34.64,2
226,345137036864065923339466571763688024457561374558,2,1,1,3.214400514304082e-05,0.0004470938897168405,C > 40.43,0
227,345369445600753865159526096303675103035812774446,2,1,1,1.0714668381013607e-05,0.007153502235469448,h (hue) > 95.89,1
228,346253182983239508588869930212989385306433917594,3,1,2,0.00021429336762027214,0.03114754098360655,Soluble solids (Brix) > 11.23,0
229,635009085052878227511298140427238572553800910710,3,1,2,0.00019286403085824494,0.007302533532041728,b* <= 35.2,2
230,348187619626798563712880005702742458076881800860,2,1,1,1.0714668381013607e-05,0.001788375558867362,h (hue) > 80.21,0
231,355601336623326933907703470745821474409004393900,3,1,2,0.0002571520411443266,0.06323397913561847,Soluble solids (Brix) <= 11.23,0
232,406838749616572041462333165611517877071269350277,3,1,2,0.0003321547198114218,0.0414381520119225,a* <= 1.06,0
233,802062462802849671131767524473405086104704074626,2,1,1,1.0714668381013607e-05,0.002682563338301043,a* > 1.06,0
234,355917292953772524122217728120589260043095127321,3,1,2,0.00023572270438229935,0.001788375558867362,Titrable acidity (%) > 0.53,1
235,908449651934034682764977222324491305367125618169,2,1,1,8.571734704810886e-05,0.000894187779433681,L* <= 45.01,1
236,357726996981926905804512916983040648735167855457,3,1,2,9.643201542912247e-05,0.0031296572280178838,pH > 2.96,1
237,612315680974102471663471027480159576158492270026,2,1,1,3.214400514304082e-05,0.000894187779433681,moisture (%) > 88.56,1
238,798087528835324050907771403386258786634595945805,2,1,1,5.3573341905068036e-05,0.000894187779433681,moisture (%) <= 88.56,2
239,615633707160487186762637519850580438209224461193,2,1,1,0.004735883424408015,0.19249308068980192,a* > 3.74,0
240,688606133626912353418993160643232037703862277373,2,1,1,0.0,0.0022354694485842027,a* <= 3.74,0
241,53826374040638556148117800060962103969089155129,3,1,2,0.0001446480231436837,0.001788375558867362,a* > -5.21,1
242,373478696430563714540533782514251202358623593585,2,1,1,4.285867352405443e-05,0.0004470938897168405,b* <= 37.56,0
243,374663276597290649511607244360972989015930573234,2,0,2,0.0,0.08642324888226528,h (hue) > 98.18,1
244,881748884908192521599356447276669727560043539737,2,1,1,4.285867352405443e-05,0.000894187779433681,Ascorbic acid (%) <= 0.1,2
245,388064782082351150078770608198068469198185630446,2,1,1,0.00011786135219114967,0.0004470938897168405,a* <= -5.92,1
246,404537483632574639043512705024813378695816146701,2,1,1,4.285867352405443e-05,0.0004470938897168405,b* <= 34.53,0
